smiles,replica_id,step,Cosine,SAScore
CCC[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC)C(=O)N[C@@H](Cc1ccc(C)cc1)C(=O)N[C@@H](C(=O)O)C(C)C,1,60,0.9559364,0.5764021590611115
CCC(=O)N1CCC(CC(=O)N[C@@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NNC(=O)CCNC(=O)c2ccc3ccccc3c2)CC1,1,28,0.9559134,0.6523980919297016
CCC[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC)C(=O)N[C@@H](Cc1ccc(C)cc1)C(=O)N[C@@H](C(=O)O)C(C)C,1,57,0.95590913,0.5764021590611115
CCC[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC)C(=O)N[C@@H](Cc1ccc(C)cc1)C(=O)N[C@@H](C(=O)O)C(C)C,1,57,0.9558986,0.5764021590611115
CCC[C@@](C)(O)[C@H]1C[C@@]23C=C[C@]1(C)[C@@H]1Oc4c(O)ccc5c4[C@]12CCN(C)[C@H]3C5,1,3,0.9558732,0.3815835159755949
COc1ccc(C[C@@H]2NC(=O)[C@H](NC(=O)[C@@H](N)Cc3ccc4ccccc4c3)CSC[C@@H](C(N)=O)NC(=O)[C@H](Cc3ccccc3)NC2=O)cc1,1,21,0.9558481,0.5968238928910988
COc1ccc(C[C@H](N)C(=O)N[C@H]2CSC[C@H](C(N)=O)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](Cc3ccc4ccccc4c3)NC2=O)cc1,1,18,0.9558188,0.5968799141112578
CCN(C(=O)NCC(=O)N[C@@H](Cc1ccc(C(C)C)cc1)C(=O)N[C@@H](C(N)=O)C1CCN(c2ccc(O)cc2)CC1)C(=O)[C@@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](N)Cc1ccccc1,1,63,0.9557974,0.6068376287076788
CCN(C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C1CCN(c2ccc3nc(C)ccc3c2)CC1,1,50,0.955673,0.5936711312317171
CCN(C(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C1CCN(c2ccc3nc(C)ccc3c2)CC1,1,45,0.9556672,0.5938470681153463
CC[CH]C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC1CCN(c2ccc(O)cc2)CC1)C(=O)NCCNC(=O)[C@H](S)c1ccccc1,1,60,0.95565915,0.5971271502199194
CCN(C(=O)[C@@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C1CCN(c2ccc3nc(C)ccc3c2)CC1,1,51,0.95560133,0.5938470681153463
CCc1ncc(CC2CCN(C(=O)[C@H](C)NC(=O)CNC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](N)C(=O)NNC(=O)CCC(=O)N(c3ccccc3)c3ccc(O)cc3)CC2)cn1,1,38,0.95553935,0.6171680355344467
CCC[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C(=O)O)C(=O)NCC(C)C)[C@@H](CC)c1ccc(F)cc1,1,57,0.9555314,0.5671380202183428
CCC[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C(=O)O)C(=O)NCC(C)C)[C@@H](CC)c1ccc(F)cc1,1,57,0.9555311,0.5671380202183428
CCc1ccc(CCC(=O)N[C@@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(=O)N2CCC(C(=O)NNC(=O)[C@@H](N)C(=O)NC(c3ccccc3)c3ccc(O)cc3)CC2)cn1,1,34,0.9555253,0.62008671979077
CCN(C(=O)NCC(=O)N[C@@H](Cc1ccc(C(C)C)cc1)C(=O)N[C@H](C(N)=O)C1CCN(c2ccc(O)cc2)CC1)C(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](N)Cc1ccccc1,1,66,0.9555024,0.6068376287076788
CCC[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C(=O)O)C(=O)NCC(C)C)[C@@H](CC)c1ccc(F)cc1,1,57,0.9554643,0.5671380202183428
CCC[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C(=O)O)C(=O)NCC(C)C)[C@@H](CC)c1ccc(F)cc1,1,57,0.95546407,0.5671380202183428
CC[CH]C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CC1CCN(c2ccc(O)cc2)CC1)C(=O)NCCNC(=O)[C@H](S)c1ccccc1,1,59,0.9554315,0.5965161151816591
CCc1ncc(CCC(=O)N[C@@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(=O)N2CCC(C(=O)NNC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)C(C)N)CC2)c2ccccc12,1,34,0.9554246,0.6247128432641986
Cc1nc(O)ccc1C[C@H](NC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCCN1CCC(c2ccccc2)CC1,1,29,0.95541096,0.6659988834675323
CCC[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C(=O)O)C(=O)NCC(C)C)[C@@H](CC)c1ccc(F)cc1,1,57,0.95540893,0.5671380202183428
COc1ccc(C[C@@H]2NC(=O)[C@H](NC(=O)[C@@H](N)Cc3ccc4ccccc4c3)CSC[C@H](C(N)=O)NC(=O)[C@H](Cc3ccccc3)NC2=O)cc1,1,27,0.9553503,0.5968238928910988
CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N(C)C(C)C)C(=O)O)C(=O)N[C@@H](Cc1ccc(F)cc1)C(N)=O,1,56,0.95534194,0.5540392881392562
Cc1ccc(CN2CCC(n3c(=O)[nH]c4cc(Cl)ccc43)CC2)c(C)c1,1,86,0.9553118,0.8659837411799443
CC12CCN(CC3CC3)[C@H]1c1ccc(C(=O)NCCc3ccc(-c4ccc5c(c4)OCO5)cc3)cc1C2,1,12,0.9552765,0.7266440780768377
COc1ccc2[nH]c(=O)n(C3CCN(CCc4ccccc4Cl)CC3)c2c1,1,83,0.9552342,0.8647697649239804
N#Cc1cc(F)c2c(c1)[nH]c(=O)n2C1CCN(Cc2ccccc2Cl)CC1,1,94,0.9551953,0.8348415930958087
Cc1nc(O)ccc1C[C@H](NC(=O)CNC(=O)C(C)NC(=O)[C@@H](N)Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC(c2ccccc2)CC1,1,35,0.95519274,0.6421481650236048
Cc1nc(O)ccc1C[C@H](NC(=O)CNC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1ccccc1)C(=O)NCCN1CCC(c2ccccc2)CC1,1,34,0.9551729,0.6670508760532599
CC[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N(C)CC(C)C)n1cnc2ccc(C(F)(F)F)cc21,1,56,0.95515954,0.567428600668713
Cc1nc(O)ccc1C[C@H](NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCCN1CCC(c2ccccc2)CC1,1,37,0.95511806,0.666701941854928
CCN(C(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)C(C)C)c1ccc(C[C@H]2CCN(c3ccc(O)cc3)C2)cc1,1,58,0.9551088,0.5944255847744484
CCN(C(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C1CCN(c2ccc3nc(C)ccc3c2)CC1)c1ccccc1,1,55,0.955064,0.5884758294574256
CC(C)c1ccc(N(C(=O)NCC(c2ccccc2)C2CCN(c3ccc(O)cc3)CC2)C(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CS)NC(=O)CNC(=O)[C@@H](N)Cc2ccccc2)cn1,1,49,0.9550576,0.5644316713077913
CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC(C(S)c2ccccc2)CC1)c1ccc(O)cc1,1,35,0.9550322,0.6125556011178703
CC[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N(C)CC(C)C)n1cnc2ccc(C(F)(F)F)cc21,1,56,0.95501447,0.567428600668713
CCC[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C(=O)O)C(=O)NCC(C)C)[C@@H](CC)c1ccc(C)nc1,1,58,0.9548998,0.5583925038562518
CCC(=O)N1CCC(NC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCc2ccccc2)CC1,1,36,0.9548917,0.6863377314583626
CC[C@H](CS)[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C(=O)O)C(=O)N[C@@H](C(=O)NC)C(=O)N[C@@H](Cc1ccc(C)cc1)C(N)=O,1,67,0.9548645,0.5352067837686207
CCc1ncc(CC2CCN(C(=O)CCC(=O)N[C@@H](C)C(=O)N[C@@H](Cc3ccccc3)C(=O)NCC(=O)NNC(=O)[C@@H](N)C(=O)N(c3ccccc3)c3ccc(O)cc3)CC2)cn1,1,35,0.95484775,0.6203351055430897
CCN(C(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)C1CCN(C(=O)C(CS)Nc2ccc(O)cc2)CC1,1,45,0.954806,0.6157821821217301
CC12CCN(CC3CC3)[C@@H]1c1ccc(C(=O)NCCc3ccc(-c4ccc5c(c4)OCO5)cc3)cc1C2,1,10,0.95480514,0.7266440780768377
CC(=O)N1CCC[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)NCC(=O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)CCNC(=O)[C@@H](N)c2ccccc2)C1,1,54,0.9547806,0.6374468137284739
CC(=O)N1CCC[C@H](C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C)C(=O)NCC(=O)NC(=O)C(Cc2ccccc2)NC(=O)CCNC(=O)[C@@H](N)c2ccccc2)C1,1,55,0.9547256,0.6374468137284739
O=c1[nH]c2c(Cl)c(Cl)cc(Cl)c2n1[C@H]1CCN(Cc2ccc(F)cc2Br)C1,1,75,0.9547135,0.7563824835397781
CC(=O)N1CCC[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)NCC(=O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)CCNC(=O)[C@H](N)c2ccccc2)C1,1,54,0.9546677,0.6374468137284739
Cc1cc(C)c(C[C@H](NC(=O)[C@@H]2Cc3ccccc3CN2C(=O)[C@@H](N)Cc2nc3ccccc3[nH]2)C(=O)O)cc1O,1,63,0.95465434,0.6996970507765341
CC(=O)N1CCC[C@H](C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C)C(=O)NCC(=O)NC(=O)C(Cc2ccccc2)NC(=O)CCNC(=O)[C@H](N)c2ccccc2)C1,1,55,0.9546126,0.6374468137284739
CCc1ccc(CC2CCN(C(=O)[C@H](C)NC(=O)CNC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](N)CCC(=O)N(C(=O)NNC(=O)c3ccccc3)c3ccc(O)cc3)CC2)cn1,1,33,0.9545932,0.6305899024315944
COc1ccc(C[C@@H]2NC(=O)[C@@H](NC(=O)[C@@H](N)Cc3ccc4ccccc4c3)CSC[C@@H](C(N)=O)NC(=O)[C@H](Cc3ccccc3)NC2=O)cc1,1,22,0.9545877,0.5968238928910988
CC[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CS)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)N(c1ccccc1)C1CCN(c2ccc(C(F)(F)F)cc2)CC1)c1ccccn1,1,62,0.9545751,0.5909755905236909
CC(C)c1nc(O)ccc1C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](CS)C(=O)N1CCC(C(c2ccccc2)c2ccccc2)CC1,1,48,0.95450544,0.5745458695473626
CCc1ccc(CCC(=O)N[C@@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCC(=O)N2CCC(N(N)C(=O)CNC(=O)[C@H](Cc3ccccc3)NC(=O)c3ccccc3)CC2)cn1,1,35,0.9544896,0.6354168764600883
CC[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)NCCN1CCC(c2ccc(O)cc2)CC1)c1ccc(N)cc1,1,40,0.95448875,0.6465515021082145
CCc1ccc(CCC(=O)N[C@@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(=O)N2CCC(N(N)C(=O)CNC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)c3ccccc3)CC2)cn1,1,33,0.9544647,0.6354168764600883
O=c1[nH]c2cc(Br)ccc2n1C1CCN(Cc2c(F)cccc2Cl)CC1,0,0,0.9544602,0.8540639906601939
CCc1ccc(CCC(=O)N[C@@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(=O)N2CCC(N(N)C(=O)CNC(=O)[C@@H](Cc3ccc(O)cc3)NC(=O)c3ccccc3)CC2)cn1,1,33,0.95445645,0.6354168764600883
CCN(C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)C1CCN(C(=O)C(CS)Nc2ccc(O)cc2)CC1,1,51,0.95442873,0.6155926368603617
CCC[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](C(=O)O)[C@@H](C)Cc1ccc2ccccc2c1)c1cnc(CC)nc1,1,54,0.95435876,0.5387634152188905
CCC(=O)N1CCC(CC(=O)N[C@@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NNC(=O)CNC(=O)C(C)NC(=O)c2ccc3ccccc3c2)CC1,1,31,0.9543531,0.6361526590364566
CC12CN(CC3CC3)[C@@H]1CCc1ccc(C(=O)NCCc3ccc(-c4ccc5c(c4)OCO5)cc3)cc12,1,27,0.9543326,0.7295806877634473
Cc1cc(C)c(C[C@H](NC(=O)[C@@H]2Cc3ccccc3CN2C(=O)[C@H](N)Cc2nc3ccccc3[nH]2)C(=O)O)cc1O,1,67,0.9542503,0.6996970507765341
O=c1[nH]c2ccc(S(=O)(=O)Cl)cc2n1C1CCN(CCc2ccccc2Cl)CC1,1,64,0.95413196,0.839232248661494
COc1ccc(C[C@@H]2NC(=O)[C@@H](NC(=O)[C@@H](N)Cc3ccc4ccccc4c3)CSC[C@H](C(N)=O)NC(=O)[C@H](Cc3ccccc3)NC2=O)cc1,1,26,0.95412225,0.5968238928910988
Cc1ccc(CN2CCC(n3c(=O)[nH]c4ccc(C)cc43)CC2)c(Cl)c1,1,94,0.95402956,0.8624357162319194
CC[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)NCCN1CCC(c2ccc(O)cc2)CC1)c1ccc(CS)cc1,1,47,0.95402265,0.6359455465581271
CCC(=O)N1CCC(CC(=O)N[C@@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCC(=O)NNC(=O)C(C)NC(=O)c2ccc3ccccc3c2)CC1,1,30,0.95396507,0.6363079581817558
CC[C@@H](C(=O)NCC(=O)N1CCC(C(c2ccccc2)c2ccccc2)CC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](CS)C(=O)NC(C)C,1,61,0.9539648,0.6106032618530991
Cc1nc(O)ccc1C[C@H](NC(=O)CNC(=O)C(C)NC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC(c2ccccc2)CC1,1,36,0.95391536,0.6417271695484916
CC(=O)N1CCC[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NC(C)C(=O)N[C@@H](C)C(=O)NNC(=O)CCc2ccc(O)cc2)c2ccccc2)C1,1,61,0.95389235,0.6403426645443248
N#Cc1ccc(Cl)c(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1,1,2,0.9537913,0.8569176122818154
CCc1ccc(CCC(=O)N2CCC(NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](N)Cc3ccc(O)cc3)CC2)cn1,1,33,0.9536891,0.6945353834492077
COc1ccc(N(Cc2ccccc2)C(=O)CNC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](N)Cc2ccccc2)cc1,1,13,0.9536848,0.7002998249634107
Cc1ccc2c(c1)[nH]c(=O)n2C1CCN(Cc2ccc(Cl)cc2Cl)CC1,1,54,0.9536623,0.8659741777703809
CCC[C@@](C)(O)[C@H]1C[C@]23C=C[C@@]1(C)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(C)[C@@H]3C5,1,2,0.953647,0.3815835159755949
CCN(C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccccc1)C(CS)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NC1CCN(c2ccc3nc(C)ccc3c2)CC1,1,53,0.9536402,0.58613164405223
COc1ccc(N(Cc2ccccc2)C(=O)CNC(=O)[C@H](C)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)Cc2ccccc2)cc1,1,10,0.9536265,0.7014192529713004
CCC[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C(=O)O)C(=O)NCC(C)C)c1ccc(CC)nc1,1,58,0.9534555,0.5812222463990896
CC[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(C(F)(F)F)cc1)C(=O)N[C@@H](C(N)=O)C(=O)N[C@@H](CS)C(=O)N(C)CCN)c1ccccc1-c1cnc2ccccc2c1,1,68,0.95341396,0.5391213113176282
C[C@@]12CCN(CC3CC3)[C@H]1Cc1ccc(Nc3ccccc3)cc12,1,15,0.9533347,0.7701359911382551
CCC[C@@](C)(O)[C@H]1C[C@@]23C=C[C@]1(C)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(C)[C@@H]3C5,1,4,0.9532065,0.3815835159755949
CCN(C(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccccc1)C(CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)CNC(=O)C1CCN(c2ccc(O)cc2)CC1)c1ccc(C(C)C)cc1,1,45,0.95317787,0.6014024615579622
CCc1ncccc1C[C@H](NC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CS)C(=O)N[C@@H](C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N(C)C)C(=O)N[C@H](C)Cc1ccc2ccccc2c1,1,70,0.9531049,0.5494167151259428
CC(=O)N1CCC[C@H](C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)NNC(=O)C(C)NC(=O)CCc2ccccc2)c2ccccc2)C1,1,54,0.95307016,0.6392402869219471
CC(=O)N1CCC[C@H](C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(=O)NNC(=O)C(C)NC(=O)CCc2ccccc2)c2ccccc2)C1,1,54,0.9530357,0.6392402869219471
O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(Br)cc2Cl)CC1,1,55,0.9529994,0.8688951617923389
CC(=O)N1CCC[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)NNC(=O)CCc2ccc(O)cc2)c2ccccc2)C1,1,57,0.952983,0.6729699368117045
CC(=O)N1CCC[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NC(C)C(=O)NNC(=O)CCc2ccc(O)cc2)c2ccccc2)C1,1,58,0.9529658,0.6735391675809352
CC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CS)C(=O)N(CC(C)C)c1ccc(C(F)(F)F)cc1)c1ccccc1,1,54,0.9529272,0.5989460541831206
O=c1[nH]c2c(Cl)c(Br)cc(Cl)c2n1[C@@H]1CCN(Cc2ccc(F)cc2Cl)C1,1,55,0.952888,0.7512255604628552
O=c1[nH]c2c(Cl)c(F)cc(Cl)c2n1[C@@H]1CCN(Cc2ccc(Cl)cc2Br)C1,1,79,0.9528386,0.7518224835397782
CC(C)c1ccc(N(C(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](N)Cc2ccccc2)C2CCN(C(=O)C(CS)Nc3ccc(O)cc3)CC2)cn1,1,42,0.9528326,0.5747135695090922
O=c1[nH]c2c(Cl)c(F)cc(Cl)c2n1[C@H]1CCN(Cc2ccc(Cl)cc2Br)C1,1,69,0.9527813,0.7518224835397782
CC[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC(CCc2ccccc2)CC1)c1ccc(N)cc1,1,45,0.95275164,0.6275250004470012
CCC[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C(=O)O)C(=O)NCC(C)C)C(F)(F)c1ccc(-c2ccccc2)nc1,1,59,0.95270985,0.5522179271389666
CC[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)N(c1ccccc1)C1CCN(c2ccc(C(C)C)cc2)CC1)n1ccnc1,1,66,0.9526793,0.5939247806457987
CC[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N(c1ccccc1)C1CCN(c2ccc(C(C)C)cc2)CC1)n1ccnc1,1,66,0.95267797,0.5939247806457987
CCC[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C(=O)O)C(=O)NCC(C)C)C(F)(F)c1ccc(-c2ccccc2)nc1,1,62,0.9526331,0.5522179271389666
CC[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC(CCc2ccccc2)CC1)c1ccc(N)cc1,1,45,0.95261335,0.6275250004470012
CC[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC(CCc2ccccc2)CC1)c1ccc(N)cc1,1,47,0.95261174,0.6275250004470012
O=c1[nH]c2c(Cl)c(Cl)cc(Br)c2n1[C@@H]1CCN(Cc2ccc(F)cc2Cl)C1,1,63,0.95258707,0.7565855604628552
COc1ccc(C(C)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(=O)N2CCC(Cc3ccc(N)cc3)CC2)cc1,1,45,0.9525503,0.6746203148907381
CCNC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)CNC(=O)[C@H](Cc1ccc(O)nc1C)NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N(c1ccccc1)C1CC[C@@H](Cc2ccccc2)C1,1,69,0.95254916,0.5491654873498113
CC(=O)N1CCC[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)NNC(=O)CCc2ccc(O)cc2)c2ccccc2)C1,1,57,0.9524427,0.6735391675809352
